invoice_id,branch,city,id_customer_type,customer_type,id_gender,gender,id_product,product_line,unit_price,quantity,tax_5%,total,date,time,id_payment,payment,cogs,gross_margin percentage,gross_income,rating
497-36-0989,1,Yangon,2,Normal,2,Male,6,Fashion accessories,51.94,3,7791,163611,2/15/2019,15:21,1,Cash,155.82,4761904762,7791,7.9
291-59-1384,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,60.3,1,3015,63315,2/28/2019,17:38,1,Cash,60.3,4761904762,3015,6
860-73-6466,1,Yangon,1,Member,1,Female,4,Sports and travel,39.47,2,3947,82887,3/2/2019,16:16,2,Credit card,78.94,4761904762,3947,5
549-23-9016,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,14.87,2,1487,31227,2/13/2019,18:15,2,Credit card,29.74,4761904762,1487,8.9
896-34-0956,1,Yangon,2,Normal,2,Male,6,Fashion accessories,21.32,1,1066,22386,1/26/2019,12:43,1,Cash,21.32,4761904762,1066,5.9
804-38-3935,1,Yangon,1,Member,2,Male,2,Electronic accessories,93.78,3,14067,295407,1/30/2019,11:32,2,Credit card,281.34,4761904762,14067,5.9
585-90-0249,1,Yangon,1,Member,2,Male,2,Electronic accessories,73.26,1,3663,76923,1/27/2019,18:08,3,Ewallet,73.26,4761904762,3663,9.7
862-29-5914,3,Naypyitaw,2,Normal,1,Female,4,Sports and travel,22.38,1,1119,23499,1/30/2019,17:08,2,Credit card,22.38,4761904762,1119,8.6
845-94-6841,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,72.88,9,32796,688716,1/8/2019,19:38,1,Cash,655.92,4761904762,32796,4
125-45-2293,1,Yangon,2,Normal,1,Female,6,Fashion accessories,99.1,6,29.73,624.33,1/19/2019,13:11,1,Cash,594.6,4761904762,29.73,4.2
843-73-4724,1,Yangon,2,Normal,2,Male,6,Fashion accessories,74.1,1,3705,77805,1/25/2019,11:05,1,Cash,74.1,4761904762,3705,9.2
409-33-9708,1,Yangon,2,Normal,1,Female,6,Fashion accessories,98.48,2,9848,206808,2/19/2019,10:12,3,Ewallet,196.96,4761904762,9848,9.2
658-66-3967,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,53.19,7,186165,3909465,1/14/2019,15:42,3,Ewallet,372.33,4761904762,186165,5
866-70-2814,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,52.79,10,26395,554295,2/25/2019,11:58,3,Ewallet,527.9,4761904762,26395,10
160-22-2687,1,Yangon,1,Member,1,Female,1,Health and beauty,95.95,5,239875,5037375,1/23/2019,14:21,3,Ewallet,479.75,4761904762,239875,8.8
895-03-6665,2,Mandalay,2,Normal,1,Female,6,Fashion accessories,36.51,9,164295,3450195,2/16/2019,10:52,1,Cash,328.59,4761904762,164295,4.2
770-42-8960,2,Mandalay,2,Normal,2,Male,5,Food and beverages,21.12,8,8448,177408,1/1/2019,19:31,1,Cash,168.96,4761904762,8448,6.3
748-45-2862,1,Yangon,1,Member,1,Female,3,Home and lifestyle,28.31,4,5662,118902,3/7/2019,18:35,1,Cash,113.24,4761904762,5662,8.2
234-36-2483,2,Mandalay,2,Normal,2,Male,1,Health and beauty,57.59,6,17277,362817,2/15/2019,13:51,1,Cash,345.54,4761904762,17277,5.1
316-66-3011,1,Yangon,1,Member,1,Female,5,Food and beverages,47.63,9,214335,4501035,1/23/2019,12:35,1,Cash,428.67,4761904762,214335,5
848-95-6252,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,86.27,1,4.3135,905835,2/20/2019,13:24,3,Ewallet,86.27,4761904762,4.3135,7
840-76-5966,1,Yangon,1,Member,2,Male,4,Sports and travel,12.76,2,1276,26796,1/8/2019,18:06,3,Ewallet,25.52,4761904762,1276,7.8
152-03-4217,2,Mandalay,2,Normal,1,Female,3,Home and lifestyle,11.28,9,5076,106596,3/17/2019,11:55,2,Credit card,101.52,4761904762,5076,4.3
533-66-5566,2,Mandalay,2,Normal,1,Female,3,Home and lifestyle,51.07,7,178745,3753645,1/12/2019,11:42,1,Cash,357.49,4761904762,178745,7
124-31-1458,1,Yangon,1,Member,1,Female,2,Electronic accessories,79.59,3,11.9385,2507085,1/8/2019,14:30,1,Cash,238.77,4761904762,11.9385,6.6
176-78-1170,3,Naypyitaw,1,Member,2,Male,1,Health and beauty,33.81,3,5.0715,1065015,1/26/2019,15:11,3,Ewallet,101.43,4761904762,5.0715,7.3
361-59-0574,2,Mandalay,1,Member,2,Male,4,Sports and travel,90.53,8,36212,760452,3/15/2019,14:48,2,Credit card,724.24,4761904762,36212,6.5
101-81-4070,3,Naypyitaw,1,Member,1,Female,1,Health and beauty,62.82,2,6282,131922,1/17/2019,12:36,3,Ewallet,125.64,4761904762,6282,4.9
631-34-1880,3,Naypyitaw,1,Member,2,Male,5,Food and beverages,24.31,3,3.6465,765765,1/8/2019,19:09,2,Credit card,72.93,4761904762,3.6465,4.3
852-82-2749,1,Yangon,2,Normal,2,Male,4,Sports and travel,64.59,4,12918,271278,1/6/2019,13:35,3,Ewallet,258.36,4761904762,12918,9.3
873-14-6353,1,Yangon,1,Member,2,Male,5,Food and beverages,24.82,7,8687,182427,2/16/2019,10:33,2,Credit card,173.74,4761904762,8687,7.1
584-66-4073,3,Naypyitaw,2,Normal,2,Male,6,Fashion accessories,56.5,1,2825,59325,3/13/2019,15:45,3,Ewallet,56.5,4761904762,2825,9.6
544-55-9589,2,Mandalay,1,Member,1,Female,2,Electronic accessories,21.43,10,10715,225015,1/28/2019,11:51,1,Cash,214.3,4761904762,10715,6.2
166-19-2553,1,Yangon,1,Member,2,Male,4,Sports and travel,89.06,6,26718,561078,1/18/2019,17:26,1,Cash,534.36,4761904762,26718,9.9
737-88-5876,1,Yangon,1,Member,2,Male,3,Home and lifestyle,23.29,4,4658,97818,3/19/2019,11:52,2,Credit card,93.16,4761904762,4658,5.9
154-87-7367,3,Naypyitaw,2,Normal,2,Male,3,Home and lifestyle,65.26,8,26104,548184,3/15/2019,14:04,3,Ewallet,522.08,4761904762,26104,6.3
885-56-0389,3,Naypyitaw,1,Member,2,Male,6,Fashion accessories,52.35,1,2.6175,549675,2/12/2019,17:49,1,Cash,52.35,4761904762,2.6175,4
608-05-3804,2,Mandalay,1,Member,2,Male,2,Electronic accessories,39.75,1,1.9875,417375,2/25/2019,20:19,1,Cash,39.75,4761904762,1.9875,6.1
448-61-3783,1,Yangon,2,Normal,1,Female,2,Electronic accessories,90.02,8,36008,756168,3/21/2019,16:08,2,Credit card,720.16,4761904762,36008,4.5
761-49-0439,2,Mandalay,1,Member,1,Female,2,Electronic accessories,12.1,8,4.84,101.64,1/19/2019,10:17,3,Ewallet,96.8,4761904762,4.84,8.6
490-95-0021,2,Mandalay,1,Member,1,Female,5,Food and beverages,33.21,10,16605,348705,1/8/2019,14:25,3,Ewallet,332.1,4761904762,16605,6
115-38-7388,3,Naypyitaw,1,Member,1,Female,6,Fashion accessories,10.18,8,4072,85512,3/30/2019,12:51,2,Credit card,81.44,4761904762,4072,9.5
311-13-6971,2,Mandalay,1,Member,2,Male,4,Sports and travel,31.99,10,15995,335895,2/20/2019,15:18,2,Credit card,319.9,4761904762,15995,9.9
291-55-6563,1,Yangon,1,Member,1,Female,3,Home and lifestyle,34.42,6,10326,216846,3/30/2019,12:45,3,Ewallet,206.52,4761904762,10326,7.5
548-48-3156,1,Yangon,1,Member,1,Female,5,Food and beverages,83.34,2,8334,175014,3/19/2019,13:37,1,Cash,166.68,4761904762,8334,7.6
460-93-5834,1,Yangon,2,Normal,2,Male,4,Sports and travel,45.58,7,15953,335013,1/13/2019,10:03,1,Cash,319.06,4761904762,15953,5
325-89-4209,1,Yangon,1,Member,2,Male,5,Food and beverages,87.9,1,4395,92295,2/5/2019,19:42,3,Ewallet,87.9,4761904762,4395,6.7
884-80-6021,1,Yangon,1,Member,1,Female,2,Electronic accessories,73.47,10,36735,771435,3/23/2019,13:14,3,Ewallet,734.7,4761904762,36735,9.5
137-74-8729,3,Naypyitaw,2,Normal,1,Female,6,Fashion accessories,12.19,8,4876,102396,3/13/2019,12:47,3,Ewallet,97.52,4761904762,4876,6.8
880-46-5796,1,Yangon,1,Member,2,Male,4,Sports and travel,76.92,10,38.46,807.66,3/17/2019,19:53,3,Ewallet,769.2,4761904762,38.46,5.6
389-70-2397,3,Naypyitaw,2,Normal,1,Female,1,Health and beauty,83.66,5,20915,439215,2/21/2019,10:26,1,Cash,418.3,4761904762,20915,7.2
114-35-5271,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,57.91,8,23164,486444,2/7/2019,15:06,1,Cash,463.28,4761904762,23164,8.1
607-76-6216,3,Naypyitaw,1,Member,1,Female,6,Fashion accessories,92.49,5,231225,4855725,3/2/2019,16:35,2,Credit card,462.45,4761904762,231225,8.6
715-20-1673,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,28.38,5,7095,148995,3/6/2019,20:57,1,Cash,141.9,4761904762,7095,9.4
811-35-1094,2,Mandalay,1,Member,2,Male,2,Electronic accessories,50.45,6,15135,317835,2/6/2019,15:16,2,Credit card,302.7,4761904762,15135,8.9
699-88-1972,2,Mandalay,2,Normal,2,Male,1,Health and beauty,99.16,8,39664,832944,1/28/2019,17:47,2,Credit card,793.28,4761904762,39664,4.2
781-84-8059,3,Naypyitaw,2,Normal,2,Male,6,Fashion accessories,60.74,7,21259,446439,1/18/2019,16:23,3,Ewallet,425.18,4761904762,21259,5
409-49-6995,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,47.27,6,14181,297801,2/5/2019,10:17,1,Cash,283.62,4761904762,14181,8.8
725-54-0677,3,Naypyitaw,1,Member,2,Male,1,Health and beauty,85.6,7,29.96,629.16,3/2/2019,13:50,1,Cash,599.2,4761904762,29.96,5.3
146-09-5432,1,Yangon,1,Member,2,Male,5,Food and beverages,35.04,9,15768,331128,2/9/2019,19:17,3,Ewallet,315.36,4761904762,15768,4.6
377-79-7592,3,Naypyitaw,1,Member,1,Female,2,Electronic accessories,44.84,9,20178,423738,1/14/2019,14:00,2,Credit card,403.56,4761904762,20178,7.5
509-10-0516,2,Mandalay,2,Normal,2,Male,3,Home and lifestyle,45.97,4,9194,193074,2/9/2019,12:02,3,Ewallet,183.88,4761904762,9194,5.1
595-94-9924,1,Yangon,1,Member,1,Female,1,Health and beauty,27.73,5,6.9325,1455825,3/26/2019,20:21,2,Credit card,138.65,4761904762,6.9325,4.2
865-41-9075,1,Yangon,2,Normal,2,Male,5,Food and beverages,11.53,7,4.0355,847455,1/28/2019,17:35,1,Cash,80.71,4761904762,4.0355,8.1
545-07-8534,3,Naypyitaw,2,Normal,1,Female,1,Health and beauty,58.32,2,5832,122472,2/14/2019,12:42,3,Ewallet,116.64,4761904762,5832,6
118-62-1812,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,78.38,4,15676,329196,3/24/2019,17:56,1,Cash,313.52,4761904762,15676,7.9
450-42-3339,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,84.61,10,42305,888405,2/9/2019,18:58,2,Credit card,846.1,4761904762,42305,8.8
851-98-3555,2,Mandalay,2,Normal,1,Female,1,Health and beauty,82.88,5,20.72,435.12,3/24/2019,14:08,2,Credit card,414.4,4761904762,20.72,6.6
186-71-5196,1,Yangon,1,Member,1,Female,5,Food and beverages,79.54,2,7954,167034,3/27/2019,16:30,3,Ewallet,159.08,4761904762,7954,6.2
624-01-8356,2,Mandalay,2,Normal,1,Female,3,Home and lifestyle,49.01,10,24505,514605,1/27/2019,10:44,2,Credit card,490.1,4761904762,24505,4.2
313-66-9943,2,Mandalay,1,Member,1,Female,5,Food and beverages,29.15,3,4.3725,918225,3/27/2019,20:29,2,Credit card,87.45,4761904762,4.3725,7.3
151-27-8496,3,Naypyitaw,2,Normal,1,Female,2,Electronic accessories,56.13,4,11226,235746,1/19/2019,11:43,3,Ewallet,224.52,4761904762,11226,8.6
453-33-6436,1,Yangon,2,Normal,1,Female,3,Home and lifestyle,93.12,8,37248,782208,2/7/2019,10:09,1,Cash,744.96,4761904762,37248,6.8
522-57-8364,1,Yangon,1,Member,2,Male,6,Fashion accessories,51.34,8,20536,431256,1/31/2019,10:00,3,Ewallet,410.72,4761904762,20536,7.6
459-45-2396,1,Yangon,1,Member,1,Female,5,Food and beverages,99.6,3,14.94,313.74,2/25/2019,18:45,1,Cash,298.8,4761904762,14.94,5.8
717-96-4189,3,Naypyitaw,2,Normal,1,Female,2,Electronic accessories,35.49,6,10647,223587,2/2/2019,12:40,1,Cash,212.94,4761904762,10647,4.1
722-13-2115,3,Naypyitaw,1,Member,2,Male,4,Sports and travel,42.85,1,2.1425,449925,3/14/2019,15:36,2,Credit card,42.85,4761904762,2.1425,9.3
749-81-8133,1,Yangon,2,Normal,1,Female,6,Fashion accessories,94.67,4,18934,397614,3/11/2019,12:04,1,Cash,378.68,4761904762,18934,6.8
777-67-2495,2,Mandalay,2,Normal,2,Male,3,Home and lifestyle,68.97,3,10.3455,2172555,2/22/2019,11:26,3,Ewallet,206.91,4761904762,10.3455,8.7
636-98-3364,2,Mandalay,1,Member,1,Female,2,Electronic accessories,26.26,3,3939,82719,3/2/2019,12:36,3,Ewallet,78.78,4761904762,3939,6.3
246-55-6923,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,35.79,9,161055,3382155,3/10/2019,15:06,2,Credit card,322.11,4761904762,161055,5.1
181-82-6255,2,Mandalay,2,Normal,1,Female,3,Home and lifestyle,16.37,6,4911,103131,2/8/2019,10:58,1,Cash,98.22,4761904762,4911,7
838-02-1821,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,12.73,2,1273,26733,2/22/2019,12:10,2,Credit card,25.46,4761904762,1273,5.2
887-42-0517,3,Naypyitaw,2,Normal,1,Female,4,Sports and travel,83.14,7,29099,611079,1/10/2019,10:31,2,Credit card,581.98,4761904762,29099,6.6
457-12-0244,3,Naypyitaw,1,Member,1,Female,4,Sports and travel,35.22,6,10566,221886,3/14/2019,13:49,3,Ewallet,211.32,4761904762,10566,6.5
226-34-0034,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,13.78,4,2756,57876,1/10/2019,11:10,3,Ewallet,55.12,4761904762,2756,9
321-49-7382,2,Mandalay,1,Member,2,Male,4,Sports and travel,88.31,1,4.4155,927255,2/15/2019,17:38,2,Credit card,88.31,4761904762,4.4155,5.2
397-25-8725,1,Yangon,1,Member,1,Female,1,Health and beauty,39.62,9,17829,374409,1/13/2019,17:54,2,Credit card,356.58,4761904762,17829,6.8
431-66-2305,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,88.25,9,397125,8339625,2/15/2019,20:51,2,Credit card,794.25,4761904762,397125,7.6
825-94-5922,2,Mandalay,2,Normal,2,Male,4,Sports and travel,25.31,2,2531,53151,3/2/2019,19:26,3,Ewallet,50.62,4761904762,2531,7.2
641-62-7288,2,Mandalay,2,Normal,2,Male,3,Home and lifestyle,99.92,6,29976,629496,3/24/2019,13:33,3,Ewallet,599.52,4761904762,29976,7.1
756-93-1854,3,Naypyitaw,1,Member,1,Female,6,Fashion accessories,83.35,2,8335,175035,2/2/2019,14:05,2,Credit card,166.7,4761904762,8335,9.5
243-55-8457,1,Yangon,2,Normal,1,Female,5,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40,3,Ewallet,744.4,4761904762,37.22,5.1
458-10-8612,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,64.08,7,22428,470988,1/20/2019,12:27,3,Ewallet,448.56,4761904762,22428,7.6
501-61-1753,2,Mandalay,2,Normal,1,Female,3,Home and lifestyle,63.15,6,18945,397845,1/3/2019,20:24,3,Ewallet,378.9,4761904762,18945,9.8
235-06-8510,3,Naypyitaw,1,Member,2,Male,3,Home and lifestyle,85.72,3,12858,270018,1/24/2019,20:59,3,Ewallet,257.16,4761904762,12858,5.1
433-08-7822,3,Naypyitaw,2,Normal,1,Female,1,Health and beauty,78.89,7,276115,5798415,1/5/2019,19:48,3,Ewallet,552.23,4761904762,276115,7.5
361-85-2571,1,Yangon,2,Normal,1,Female,4,Sports and travel,89.48,5,22.37,469.77,3/30/2019,10:18,1,Cash,447.4,4761904762,22.37,7.4
131-70-8179,1,Yangon,1,Member,1,Female,1,Health and beauty,92.09,3,138135,2900835,2/17/2019,16:27,1,Cash,276.27,4761904762,138135,4.2
500-02-2261,3,Naypyitaw,2,Normal,1,Female,5,Food and beverages,57.29,6,17187,360927,3/21/2019,17:04,3,Ewallet,343.74,4761904762,17187,5.9
720-72-2436,1,Yangon,2,Normal,2,Male,5,Food and beverages,66.52,4,13304,279384,3/2/2019,18:14,3,Ewallet,266.08,4761904762,13304,6.9
702-83-5291,3,Naypyitaw,1,Member,2,Male,6,Fashion accessories,99.82,9,44919,943299,3/27/2019,10:43,1,Cash,898.38,4761904762,44919,6.6
809-69-9497,1,Yangon,2,Normal,1,Female,3,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,19:30,3,Ewallet,456.8,4761904762,22.84,5.7
449-16-6770,1,Yangon,2,Normal,2,Male,1,Health and beauty,50.79,5,12.6975,2666475,2/19/2019,14:53,2,Credit card,253.95,4761904762,12.6975,5.3
333-23-2632,1,Yangon,1,Member,2,Male,1,Health and beauty,10.08,7,3528,74088,3/28/2019,20:14,1,Cash,70.56,4761904762,3528,4.2
489-82-1237,1,Yangon,2,Normal,1,Female,2,Electronic accessories,93.88,7,32858,690018,1/5/2019,11:51,2,Credit card,657.16,4761904762,32858,7.3
859-97-6048,3,Naypyitaw,1,Member,2,Male,2,Electronic accessories,84.25,2,8425,176925,3/26/2019,14:13,2,Credit card,168.5,4761904762,8425,5.3
676-10-2200,2,Mandalay,1,Member,2,Male,6,Fashion accessories,53.78,1,2689,56469,2/3/2019,20:13,3,Ewallet,53.78,4761904762,2689,4.7
373-88-1424,3,Naypyitaw,1,Member,2,Male,3,Home and lifestyle,35.81,5,8.9525,1880025,2/6/2019,18:44,3,Ewallet,179.05,4761904762,8.9525,7.9
365-16-4334,2,Mandalay,2,Normal,1,Female,5,Food and beverages,26.43,8,10572,222012,2/24/2019,14:26,3,Ewallet,211.44,4761904762,10572,8.9
503-21-4385,2,Mandalay,1,Member,2,Male,1,Health and beauty,39.91,3,5.9865,1257165,2/21/2019,12:40,3,Ewallet,119.73,4761904762,5.9865,9.3
305-89-2768,2,Mandalay,1,Member,1,Female,3,Home and lifestyle,21.9,3,3285,68985,1/9/2019,18:43,3,Ewallet,65.7,4761904762,3285,4.7
574-80-1489,2,Mandalay,1,Member,1,Female,5,Food and beverages,62.85,4,12.57,263.97,2/25/2019,13:22,3,Ewallet,251.4,4761904762,12.57,8.7
784-08-0310,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,21.04,4,4208,88368,1/13/2019,13:58,1,Cash,84.16,4761904762,4208,7.6
200-40-6154,2,Mandalay,1,Member,2,Male,3,Home and lifestyle,65.91,6,19773,415233,2/9/2019,11:45,1,Cash,395.46,4761904762,19773,5.7
846-10-0341,1,Yangon,2,Normal,1,Female,6,Fashion accessories,42.57,7,148995,3128895,1/6/2019,11:51,1,Cash,297.99,4761904762,148995,6.8
577-34-7579,3,Naypyitaw,1,Member,2,Male,5,Food and beverages,50.49,9,227205,4771305,1/10/2019,17:16,1,Cash,454.41,4761904762,227205,5.4
430-02-3888,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,46.02,6,13806,289926,2/7/2019,15:55,1,Cash,276.12,4761904762,13806,7.1
867-47-1948,3,Naypyitaw,2,Normal,1,Female,3,Home and lifestyle,15.8,10,7.9,165.9,1/9/2019,12:07,1,Cash,158,4761904762,7.9,7.8
384-59-6655,1,Yangon,1,Member,1,Female,5,Food and beverages,98.66,9,44397,932337,2/19/2019,15:07,1,Cash,887.94,4761904762,44397,8.4
256-58-3609,3,Naypyitaw,1,Member,2,Male,6,Fashion accessories,91.98,1,4599,96579,3/18/2019,15:29,1,Cash,91.98,4761904762,4599,9.8
324-92-3863,1,Yangon,1,Member,2,Male,2,Electronic accessories,20.89,2,2089,43869,2/5/2019,18:45,1,Cash,41.78,4761904762,2089,9.8
593-08-5916,1,Yangon,2,Normal,1,Female,6,Fashion accessories,15.5,1,775,16275,3/19/2019,15:23,2,Credit card,15.5,4761904762,775,7.4
364-34-2972,3,Naypyitaw,1,Member,2,Male,2,Electronic accessories,96.82,3,14523,304983,3/30/2019,20:37,1,Cash,290.46,4761904762,14523,6.7
794-42-3736,2,Mandalay,2,Normal,2,Male,5,Food and beverages,33.33,2,3333,69993,1/26/2019,14:41,2,Credit card,66.66,4761904762,3333,6.4
172-42-8274,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,38.27,2,3827,80367,3/2/2019,18:18,2,Credit card,76.54,4761904762,3827,5.8
558-60-5016,1,Yangon,2,Normal,1,Female,3,Home and lifestyle,33.3,9,14985,314685,3/4/2019,15:27,3,Ewallet,299.7,4761904762,14985,7.2
195-06-0432,1,Yangon,1,Member,2,Male,3,Home and lifestyle,81.01,3,12.1515,2551815,1/13/2019,12:55,2,Credit card,243.03,4761904762,12.1515,9.3
605-03-2706,1,Yangon,2,Normal,1,Female,1,Health and beauty,15.8,3,2.37,49.77,3/25/2019,18:02,1,Cash,47.4,4761904762,2.37,9.5
214-30-2776,2,Mandalay,1,Member,1,Female,2,Electronic accessories,34.49,5,8.6225,1810725,3/11/2019,19:44,2,Credit card,172.45,4761904762,8.6225,9
746-04-1077,2,Mandalay,1,Member,1,Female,5,Food and beverages,84.63,10,42315,888615,1/1/2019,11:36,2,Credit card,846.3,4761904762,42315,9
448-34-8700,2,Mandalay,1,Member,2,Male,3,Home and lifestyle,36.91,7,12.9185,2712885,2/10/2019,13:51,3,Ewallet,258.37,4761904762,12.9185,6.7
452-04-8808,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,87.08,7,30478,640038,1/26/2019,15:17,1,Cash,609.56,4761904762,30478,5.5
531-56-4728,1,Yangon,2,Normal,2,Male,3,Home and lifestyle,80.08,3,12012,252252,2/11/2019,15:29,1,Cash,240.24,4761904762,12012,5.4
744-82-9138,3,Naypyitaw,2,Normal,2,Male,6,Fashion accessories,86.13,2,8613,180873,2/7/2019,17:59,1,Cash,172.26,4761904762,8613,8.2
883-69-1285,2,Mandalay,1,Member,2,Male,6,Fashion accessories,49.92,2,4992,104832,3/6/2019,11:55,2,Credit card,99.84,4761904762,4992,7
221-25-5073,1,Yangon,2,Normal,1,Female,5,Food and beverages,74.66,4,14932,313572,3/4/2019,10:39,1,Cash,298.64,4761904762,14932,8.5
518-71-6847,2,Mandalay,1,Member,2,Male,5,Food and beverages,26.6,6,7.98,167.58,2/26/2019,15:10,3,Ewallet,159.6,4761904762,7.98,4.9
156-20-0370,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,25.45,1,1.2725,267225,3/10/2019,18:10,2,Credit card,25.45,4761904762,1.2725,5.1
151-33-7434,2,Mandalay,2,Normal,1,Female,5,Food and beverages,67.77,1,3.3885,711585,2/4/2019,20:43,2,Credit card,67.77,4761904762,3.3885,6.5
728-47-9078,3,Naypyitaw,1,Member,2,Male,5,Food and beverages,59.59,4,11918,250278,1/19/2019,12:46,1,Cash,238.36,4761904762,11918,9.8
809-46-1866,1,Yangon,2,Normal,2,Male,1,Health and beauty,58.15,4,11.63,244.23,1/23/2019,17:44,1,Cash,232.6,4761904762,11.63,8.4
139-32-4183,1,Yangon,1,Member,1,Female,4,Sports and travel,97.48,9,43866,921186,3/14/2019,14:19,3,Ewallet,877.32,4761904762,43866,7.4
148-41-7930,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,99.96,7,34986,734706,1/23/2019,10:33,1,Cash,699.72,4761904762,34986,6.1
189-40-5216,3,Naypyitaw,2,Normal,2,Male,2,Electronic accessories,96.37,7,337295,7083195,1/9/2019,11:40,1,Cash,674.59,4761904762,337295,6
374-38-5555,2,Mandalay,2,Normal,1,Female,6,Fashion accessories,63.71,5,159275,3344775,2/7/2019,19:30,3,Ewallet,318.55,4761904762,159275,8.5
764-44-8999,2,Mandalay,2,Normal,1,Female,1,Health and beauty,14.76,2,1476,30996,2/18/2019,14:42,3,Ewallet,29.52,4761904762,1476,4.3
552-44-5977,2,Mandalay,1,Member,2,Male,1,Health and beauty,62,8,24.8,520.8,1/3/2019,19:08,2,Credit card,496,4761904762,24.8,6.2
267-62-7380,3,Naypyitaw,1,Member,2,Male,2,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,19:12,3,Ewallet,823.4,4761904762,41.17,4.3
430-53-4718,2,Mandalay,1,Member,2,Male,1,Health and beauty,75.37,8,30148,633108,1/28/2019,15:46,2,Credit card,602.96,4761904762,30148,8.4
886-18-2897,1,Yangon,2,Normal,1,Female,5,Food and beverages,56.56,5,14.14,296.94,3/22/2019,19:06,2,Credit card,282.8,4761904762,14.14,4.5
602-16-6955,2,Mandalay,2,Normal,1,Female,4,Sports and travel,76.6,10,38.3,804.3,1/24/2019,18:10,3,Ewallet,766,4761904762,38.3,6
745-74-0715,1,Yangon,2,Normal,2,Male,2,Electronic accessories,58.03,2,5803,121863,3/10/2019,20:46,3,Ewallet,116.06,4761904762,5803,8.8
690-01-6631,2,Mandalay,2,Normal,2,Male,6,Fashion accessories,17.49,10,8745,183645,2/22/2019,18:35,3,Ewallet,174.9,4761904762,8745,6.6
652-49-6720,3,Naypyitaw,1,Member,1,Female,2,Electronic accessories,60.95,1,3.0475,639975,2/18/2019,11:40,3,Ewallet,60.95,4761904762,3.0475,5.9
233-67-5758,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,40.35,1,2.0175,423675,1/29/2019,13:46,3,Ewallet,40.35,4761904762,2.0175,6.2
303-96-2227,2,Mandalay,2,Normal,1,Female,3,Home and lifestyle,97.38,10,48.69,1022.49,3/2/2019,17:16,3,Ewallet,973.8,4761904762,48.69,4.4
727-02-1313,1,Yangon,1,Member,2,Male,5,Food and beverages,31.84,1,1592,33432,2/9/2019,13:22,1,Cash,31.84,4761904762,1592,7.7
347-56-2442,1,Yangon,2,Normal,2,Male,3,Home and lifestyle,65.82,1,3291,69111,2/22/2019,15:33,1,Cash,65.82,4761904762,3291,4.1
849-09-3807,1,Yangon,1,Member,1,Female,6,Fashion accessories,88.34,7,30919,649299,2/18/2019,13:28,1,Cash,618.38,4761904762,30919,6.6
